Step,8-dim,16-dim,32-dim,64-dim,128-dim,256-dim,512-dim
299,2.87597131729126,2.6307272911071777,2.382368803024292,2.440948486328125,2.414389133453369,2.4992871284484863,2.3936567306518555
302,2.6596765518188477,2.5376410484313965,2.53903865814209,2.4378323554992676,2.41373872756958,2.2414956092834473,2.3307547569274902
303,2.8112545013427734,2.4558725357055664,2.3287200927734375,2.3073084354400635,2.298821210861206,2.464643955230713,2.2640113830566406
304,2.951035499572754,2.600186824798584,2.364445686340332,2.347296714782715,2.3389205932617188,2.3599138259887695,2.3519530296325684
305,2.925910472869873,2.6772193908691406,2.4584202766418457,2.425476551055908,2.425076961517334,2.419079303741455,2.284727096557617
306,2.7654099464416504,2.6489453315734863,2.3584446907043457,2.4394688606262207,2.406452894210815,2.317866325378418,2.3598015308380127
307,2.8018994331359863,2.5795774459838867,2.2879185676574707,2.282200813293457,2.4591946601867676,2.4421658515930176,2.323971748352051
310,2.661855697631836,2.443983554840088,2.27443265914917,2.3329343795776367,2.2883405685424805,2.209052085876465,2.1808207035064697
311,2.7650928497314453,2.512585163116455,2.392972946166992,2.2848901748657227,2.330195426940918,2.2832865715026855,2.390091896057129
312,2.696282386779785,2.616417407989502,2.3660168647766113,2.337812900543213,2.25270938873291,2.190333843231201,2.281832695007324
313,2.7456936836242676,2.5127902030944824,2.3867030143737793,2.272315502166748,2.4830727577209473,2.3041255474090576,2.3035712242126465
314,2.8472585678100586,2.5103394985198975,2.497506618499756,2.3580856323242188,2.377800941467285,2.361481189727783,2.2607555389404297
315,2.8617799282073975,2.5112037658691406,2.374391794204712,2.2587642669677734,2.523301362991333,2.3530774116516113,2.194685935974121
316,2.788390874862671,2.7286882400512695,2.4720664024353027,2.4826483726501465,2.4736404418945312,2.3575785160064697,2.31754732131958
319,2.8315281867980957,2.5657172203063965,2.3648910522460938,2.0087461471557617,2.276879072189331,2.272017002105713,2.115549087524414
320,2.703299045562744,2.6316518783569336,2.4764058589935303,2.196096420288086,2.283154010772705,2.2265520095825195,2.2053415775299072
321,2.8029260635375977,2.4708619117736816,2.1743855476379395,2.380638599395752,2.3997833728790283,2.3119029998779297,2.1726582050323486
322,2.809713840484619,2.5934348106384277,2.3237602710723877,2.240081310272217,2.3615012168884277,2.1537694931030273,2.356295108795166
323,2.93429183959961,2.540621757507324,2.3998584747314453,2.4106059074401855,2.450091600418091,2.335935115814209,2.272158145904541
324,2.739772319793701,2.5920495986938477,2.439159393310547,2.3231122493743896,2.472925901412964,2.338021755218506,2.2819623947143555
327,2.79605484008789,2.51194167137146,2.335817337036133,2.1863789558410645,2.2094695568084717,2.1390323638916016,2.2857837677001953
328,2.797274589538574,2.475264072418213,2.2138512134552,2.2880735397338867,2.174832582473755,2.195099353790283,2.248516082763672
329,2.7777042388916016,2.4846019744873047,2.2309370040893555,2.400695562362671,2.2708840370178223,2.166144371032715,2.235391139984131
330,2.781369686126709,2.4215259552001953,2.319430112838745,2.370143413543701,2.2319741249084473,2.2196085453033447,2.2020719051361084
331,2.7730798721313477,2.655462741851806,2.484119415283203,2.393360137939453,2.4733779430389404,2.294980764389038,2.310297966003418
332,2.7218990325927734,2.6069703102111816,2.3830056190490723,2.4022350311279297,2.327505588531494,2.203662872314453,2.28932523727417
335,2.6691102981567383,2.4176025390625,2.187375068664551,2.2487196922302246,2.2410879135131836,2.136991262435913,2.240115165710449
336,2.911398410797119,2.4881491661071777,2.173656940460205,2.271766185760498,2.2832064628601074,2.348504066467285,2.2839741706848145
337,2.8490285873413086,2.5499329566955566,2.2939460277557373,2.285323143005371,2.2031431198120117,2.17899489402771,2.1741480827331543
338,2.797872543334961,2.523496150970459,2.3260507583618164,2.216644763946533,2.256709098815918,2.1430349349975586,2.209733724594116
339,2.779792547225952,2.543031930923462,2.347841262817383,2.2946314811706543,2.3669352531433105,2.2403993606567383,2.310621500015259
340,2.833235263824463,2.4207606315612793,2.2435669898986816,2.243589401245117,2.3101415634155273,2.180851936340332,2.3298158645629883
343,2.6405487060546875,2.383288860321045,2.2048556804656982,2.2449440956115723,2.2245659828186035,2.0060067176818848,2.1218204498291016
344,2.7319626808166504,2.455746650695801,2.2037997245788574,2.22123384475708,2.2605981826782227,2.0692496299743652,1.9497525691986084
345,2.7278223037719727,2.42842435836792,2.2583541870117188,2.2959229946136475,2.2977962493896484,2.18546724319458,2.1396484375
346,2.5877556800842285,2.4549078941345215,2.335817813873291,2.2674484252929688,2.2637617588043213,2.136190891265869,2.3539767265319824
347,2.704599380493164,2.4151127338409424,2.290600061416626,2.2716569900512695,2.3606514930725098,2.0688328742980957,2.2579574584960938
348,2.7953665256500244,2.5687255859375,2.3535263538360596,2.2012767791748047,2.4514951705932617,2.3638224601745605,2.1341567039489746
351,2.6269278526306152,2.35103988647461,2.0212743282318115,2.082304000854492,2.221970796585083,2.0603580474853516,2.050760507583618
352,2.5778815746307373,2.5098283290863037,2.233058452606201,2.232759475708008,2.2828657627105713,2.292297124862671,2.337852954864502
353,2.7136950492858887,2.422766923904419,2.2047131061553955,2.138824939727783,2.208545923233032,2.139392852783203,2.265672206878662
354,2.681309223175049,2.4085917472839355,2.224228620529175,2.2414557933807373,2.195131301879883,2.284191131591797,2.1308376789093018
355,2.6401925086975098,2.4561243057250977,2.164799451828003,2.072390079498291,2.2898106575012207,2.165864944458008,2.1551766395568848
356,2.725771427154541,2.4044189453125,2.311298131942749,2.2409958839416504,2.3525495529174805,2.2470314502716064,2.1457653045654297
359,2.620755672454834,2.4700613021850586,1.993781328201294,2.1519274711608887,2.19288969039917,2.0436036586761475,2.045189380645752
360,2.6244075298309326,2.416349411010742,2.116998195648194,2.1000285148620605,2.275323390960694,2.0346198081970215,1.9920425415039065
361,2.657876491546631,2.5434296131134033,2.101027011871338,2.119490146636963,2.132915735244751,2.1858017444610596,2.2054290771484375
362,2.504422664642334,2.3159446716308594,2.2808656692504883,2.3463616371154785,2.059715032577514,2.1554174423217773,2.0801801681518555
363,2.66174840927124,2.4857468605041504,2.278738021850586,2.241971015930176,2.2282583713531494,2.2224488258361816,2.1629934310913086
364,2.643758535385132,2.3956828117370605,2.28969669342041,2.3279995918273926,2.352158784866333,2.191913604736328,2.1519832611083984
365,2.609548807144165,2.387586832046509,2.3461384773254395,2.2024495601654053,2.31454086303711,2.152831554412842,2.2281506061553955
368,2.7172341346740723,2.304996967315674,2.2175254821777344,2.0487570762634277,2.032273292541504,2.0722715854644775,2.0237107276916504
369,2.589827060699463,2.506678581237793,2.191899538040161,2.119328498840332,2.094766616821289,2.127328634262085,2.154078483581543
370,2.6402509212493896,2.3565196990966797,2.173872232437134,2.182371139526367,2.1680119037628174,1.9984946250915527,2.1378278732299805
371,2.7183451652526855,2.5265207290649414,2.210761070251465,2.1928319931030273,2.26174259185791,2.054521083831787,2.1578593254089355
372,2.745847702026367,2.4335381984710693,2.095896005630493,2.182469606399536,2.2684097290039062,2.147648334503174,2.073667526245117
373,2.6284091472625732,2.4293041229248047,2.255998134613037,2.1912646293640137,2.309520483016968,2.072792053222656,2.220454216003418
376,2.624749183654785,2.3507490158081055,2.0788168907165527,2.2411680221557617,2.15971302986145,2.0550875663757324,2.360359907150269
377,2.5634195804595947,2.3080012798309326,2.19476056098938,2.108208179473877,2.1505870819091797,2.022904396057129,2.0719656944274902
378,2.7108325958251953,2.3506369590759277,2.2666923999786377,2.1615195274353027,2.228701114654541,2.1152939796447754,2.098130941390991
379,2.670508861541748,2.4086833000183105,2.3144195079803467,2.1324634552001953,2.18013072013855,2.1454434394836426,2.0289111137390137
380,2.5937070846557617,2.215949535369873,2.1647260189056396,1.9900124073028564,2.2510056495666504,2.0839133262634277,2.0943989753723145
381,2.640568733215332,2.374887704849243,2.256308078765869,2.372358798980713,2.078338623046875,2.1271238327026367,2.1474366188049316
384,2.631691217422486,2.269202470779419,2.0090537071228027,2.0498125553131104,2.1254677772521973,1.942183256149292,1.969311475753784
385,2.8313488960266113,2.3005404472351074,2.134806871414185,2.089722156524658,2.108142614364624,2.0157899856567383,1.9776644706726072
386,2.6161839962005615,2.2069427967071533,2.1398425102233887,2.1962084770202637,2.100935459136963,2.114587783813477,2.2191765308380127
387,2.5712103843688965,2.4027786254882812,2.1339540481567383,2.177184820175171,2.2879791259765625,2.1681675910949707,2.072326898574829
388,2.644245147705078,2.42252254486084,2.105874300003052,2.23348617553711,2.095825672149658,2.0901660919189453,2.0691981315612793
389,2.723541736602783,2.445559024810791,2.1917576789855957,2.335864305496216,2.2158432006835938,2.1404237747192383,2.127167224884033
392,2.50578236579895,2.239403486251831,1.9702539443969729,1.9551326036453247,2.1172804832458496,1.9113435745239256,1.9563162326812744
393,2.5538089275360107,2.273104667663574,2.0677690505981445,2.1612653732299805,2.2908990383148193,2.0757932662963867,2.0613226890563965
394,2.777202606201172,2.16420841217041,2.0298423767089844,2.0817880630493164,2.1084818840026855,2.176480293273926,2.0469417572021484
395,2.434788465499878,2.506305694580078,1.944839596748352,2.112997055053711,2.224423408508301,2.177297592163086,2.061032772064209
396,2.640172004699707,2.343478202819824,2.0750603675842285,2.2040159702301025,2.0870728492736816,2.0604662895202637,2.1858057975769043
397,2.5409181118011475,2.442319869995117,2.132136344909668,2.1196396350860596,2.1988911628723145,2.086005210876465,2.0463080406188965
400,2.439870834350586,2.3140788078308105,1.9795544147491455,1.89661169052124,2.0894570350646973,2.032336711883545,2.091291904449463
401,2.580151081085205,2.297844886779785,2.045196533203125,2.000493049621582,2.1527700424194336,2.135075569152832,1.7876319885253906
402,2.658407688140869,2.299560785293579,2.23399019241333,2.0240156650543213,1.97562837600708,1.9679977893829343,1.9193203449249268
403,2.816380500793457,2.269856214523315,2.082913398742676,2.160405158996582,2.092210292816162,2.042525291442871,2.1422152519226074
404,2.643287181854248,2.262289524078369,2.1320996284484863,2.1857776641845703,2.2333476543426514,1.9858222007751465,2.1089000701904297
405,2.749279022216797,2.462261915206909,2.0833258628845215,2.0950632095336914,2.2136189937591553,2.249887466430664,1.9763860702514648
406,2.7607908248901367,2.33086895942688,2.1800947189331055,2.15663480758667,2.140780448913574,2.1141483783721924,2.077511787414551
409,2.605535984039306,2.317897319793701,1.913866400718689,1.9587194919586184,1.9578341245651243,1.8820929527282717,1.8521449565887451
410,2.736952066421509,2.3190274238586426,2.044955253601074,2.0206942558288574,2.081676483154297,1.9558665752410889,2.055239200592041
411,2.6302390098571777,2.2240405082702637,2.0038468837738037,2.1798741817474365,1.951399326324463,1.9488431215286257,1.949988603591919
412,2.5398411750793457,2.1881165504455566,2.1339359283447266,2.0812184810638428,2.07906723022461,2.064855575561523,1.9967405796051023
413,2.5654754638671875,2.2658824920654297,2.0119075775146484,2.12039566040039,2.0248570442199707,1.94452166557312,1.898120403289795
414,2.7037668228149414,2.331821918487549,2.2516369819641113,2.0940308570861816,1.991093635559082,2.032289743423462,2.0932505130767822
417,2.6279373168945312,2.2826499938964844,1.938515901565552,1.9451394081115725,1.925898790359497,1.897190809249878,1.9711780548095703
418,2.489474296569824,2.1819944381713867,2.0316762924194336,2.0362730026245117,1.931931972503662,1.823785662651062,1.8871748447418213
419,2.6638283729553223,2.2151472568511963,2.0207371711730957,1.9499735832214355,2.0202903747558594,1.9328632354736328,1.9743188619613647
420,2.481727123260498,2.1904122829437256,2.0834109783172607,2.139875888824463,2.025089740753174,1.923410415649414,1.9815809726715088
421,2.537052631378174,2.2250869274139404,2.0038769245147705,2.0464696884155273,2.0996060371398926,1.8973612785339355,1.9691203832626345
422,2.4903411865234375,2.443643093109131,2.1212778091430664,2.093414306640625,2.0011587142944336,1.9892736673355105,1.9488320350646973
425,2.420441150665283,2.2235267162323,1.8762657642364504,1.865370273590088,1.966353416442871,1.9695701599121096,1.8916592597961424
426,2.544808864593506,2.144059658050537,1.883380889892578,2.090841770172119,1.9710270166397097,2.0138139724731445,2.0684874057769775
427,2.7439961433410645,2.3458242416381836,1.9569088220596311,2.0222225189208984,2.153482437133789,1.860527515411377,1.957699418067932
428,2.4044833183288574,2.3183693885803223,1.8912116289138792,1.958164930343628,2.10257625579834,2.011655807495117,1.9406895637512207
429,2.602935314178467,2.3130242824554443,1.84735107421875,1.968747615814209,1.9565508365631104,1.9638954401016235,1.946345329284668
430,2.559626579284668,2.4434099197387695,2.0537803173065186,2.034459352493286,2.1383886337280273,2.0613293647766113,2.080859661102295
433,2.5979785919189453,2.2142691612243652,1.9078556299209597,1.8425555229187012,1.9010107517242432,1.9654641151428225,1.9572139978408811
434,2.5448737144470215,2.1548268795013428,1.8445490598678589,1.9997572898864744,2.0472898483276367,1.8750290870666504,1.7972376346588137
435,2.62999963760376,2.19500732421875,1.936420202255249,1.807701587677002,2.129253387451172,1.9096784591674805,1.8820838928222656
436,2.578246831893921,2.357182502746582,1.98268723487854,2.054888963699341,2.020860195159912,2.007988929748535,1.9363749027252195
437,2.566905975341797,2.1256818771362305,2.0952587127685547,2.1012563705444336,2.0713353157043457,2.0043320655822754,1.972083330154419
438,2.44565749168396,2.287276268005371,2.0299692153930664,2.131448268890381,2.066213607788086,2.0145750045776367,1.9672110080718992
441,2.4858031272888184,2.124145030975342,1.866170048713684,1.8229832649230957,1.9700210094451904,1.7508225440979004,1.8570560216903689
442,2.600193738937378,2.180067539215088,1.9400532245635984,1.8548552989959717,1.9597247838974,1.854042053222656,1.8358018398284912
443,2.4941229820251465,2.279414653778076,2.004509925842285,1.753490924835205,1.9115147590637207,1.9378235340118408,1.9790643453598025
444,2.459836483001709,2.2646875381469727,1.9151448011398315,1.8377143144607544,1.9788254499435425,1.8928921222686768,1.857170820236206
445,2.526177406311035,2.173170804977417,1.9852774143218992,1.9541306495666504,2.082629680633545,2.033616542816162,
446,2.7265353202819824,2.150291919708252,2.0574233531951904,1.9256417751312256,2.021554946899414,1.8745942115783691,
449,2.570639133453369,2.0805087089538574,1.736767053604126,1.861043691635132,1.9709655046463013,1.8736740350723269,
450,2.4573731422424316,2.114640712738037,1.942243218421936,1.7775028944015503,1.9313766956329343,1.837432861328125,
451,2.4579381942749023,2.2021288871765137,2.036585807800293,2.0242295265197754,1.9324177503585815,1.9420642852783203,
452,2.4464874267578125,2.159693956375122,1.9359986782073977,1.893674373626709,1.984349012374878,2.068540096282959,
453,2.4428160190582275,2.1091625690460205,1.8628588914871216,1.898026943206787,1.929696798324585,2.0170602798461914,
454,2.4717822074890137,2.195713520050049,2.0185070037841797,1.9695258140563965,1.9765067100524905,1.866560459136963,
455,2.564996242523194,2.2219672203063965,2.0228655338287354,1.9238777160644531,1.981442928314209,2.0891342163085938,
458,2.5150585174560547,2.050041675567627,1.8409119844436648,1.804640293121338,1.8814270496368408,1.8164422512054443,
459,2.412476062774658,2.1550498008728027,1.8559678792953491,1.9818679094314575,1.9640511274337769,1.8195598125457764,
460,2.501258134841919,2.108532190322876,1.8901145458221436,1.9143418073654177,1.8801599740982056,2.020124912261963,
461,2.467101573944092,2.1104869842529297,1.966623067855835,1.9309771060943604,2.01308012008667,1.999580979347229,
462,2.4580845832824707,2.249948024749756,1.936100721359253,2.023824453353882,2.040015697479248,1.9257893562316897,
463,2.49837875366211,2.191771984100342,1.9222283363342283,1.9340816736221311,1.9687175750732424,1.936544418334961,
466,2.409817695617676,2.1775388717651367,1.869197130203247,1.77978515625,1.8333650827407837,1.8387739658355713,
467,2.4242892265319824,2.1008896827697754,1.8502556085586548,1.7724753618240356,1.854484796524048,1.7355799674987793,
468,2.465414524078369,2.060296058654785,1.7999099493026731,1.854029655456543,1.9432605504989624,1.80644690990448,
469,2.3948347568511963,2.2651939392089844,1.9731993675231936,1.842506766319275,1.8143882751464844,1.8941757678985596,
470,2.4369254112243652,2.110435962677002,2.0167956352233887,1.944797396659851,2.059840679168701,1.862702488899231,
471,2.5738754272460938,2.167868137359619,2.0402183532714844,2.033869981765747,1.985499143600464,1.9043548107147217,
474,2.4176998138427734,2.020388603210449,1.8141963481903076,1.76399564743042,1.7916975021362305,1.7668344974517822,
475,2.3105978965759277,2.1301746368408203,1.8228362798690796,1.80592942237854,1.7292811870574951,1.713892698287964,
476,2.547513961791992,2.1502833366394043,1.886885404586792,1.7392983436584473,1.8338006734848025,1.7082905769348145,
477,2.4439990520477295,2.1386332511901855,1.9464322328567505,1.9373819828033447,1.9219317436218264,1.8930168151855469,
478,2.482053756713867,2.2114129066467285,1.9957107305526731,1.9029207229614256,1.8480098247528076,1.807224988937378,
479,2.417564392089844,2.151737689971924,1.9702565670013428,1.962341547012329,1.8948051929473877,1.876785397529602,
482,2.399468898773194,2.150299072265625,1.7680339813232422,1.604501485824585,1.8172414302825928,1.6818488836288452,
483,2.4150514602661133,1.9539124965667725,1.818889021873474,1.7786930799484253,1.7614322900772097,1.7021417617797852,
484,2.4157087802886963,2.000399112701416,1.8567566871643064,1.76591694355011,1.8764461278915403,1.7373790740966797,
485,2.521487236022949,2.0625433921813965,2.008789539337158,1.8905360698699951,1.927797794342041,1.8053630590438845,
486,2.434138298034668,2.2102785110473633,1.91315233707428,1.974673867225647,1.875106692314148,1.8877251148223877,
487,2.500894546508789,2.1580746173858643,1.8895258903503416,1.7637758255004885,1.8400802612304688,1.9547340869903564,
490,2.415854215621948,2.2629528045654297,1.8398053646087649,1.7068119049072266,1.744606614112854,1.7797536849975586,
491,2.441425323486328,2.0361266136169434,1.6666314601898191,1.7599937915802002,1.8179867267608645,1.761576771736145,
492,2.4281606674194336,2.0907044410705566,1.8227479457855225,1.8822728395462036,1.7796177864074707,1.8504743576049805,
493,2.4179887771606445,2.1890578269958496,1.864350438117981,1.774901270866394,1.8593151569366455,1.7796227931976318,
494,2.450270175933838,2.128782272338867,1.8603384494781496,1.8794031143188477,1.7478821277618408,1.9600924253463743,
495,2.4285435676574707,2.1066722869873047,1.9178907871246336,1.9249002933502195,1.8425835371017456,1.7773585319519043,
498,2.201956272125244,1.9999662637710571,1.856785774230957,1.636981725692749,1.755302906036377,1.6110799312591553,
499,2.3669137954711914,2.2249884605407715,1.8931809663772583,1.8416929244995115,1.743513822555542,1.6454344987869265,
500,2.4796290397644043,1.9368693828582764,1.6754937171936035,1.6951717138290403,1.7416596412658691,1.6154146194458008,
501,2.433121681213379,1.977750301361084,1.8613052368164065,1.772792935371399,1.8421931266784668,1.831784725189209,
502,2.3182711601257324,2.0184900760650635,1.7685556411743164,1.772052764892578,1.7837358713150024,1.8545873165130615,
503,2.330686330795288,2.209110736846924,1.8912535905838013,1.7222530841827393,1.7907826900482178,1.8680815696716309,
504,2.4113516807556152,2.023524284362793,1.907569408416748,1.7687008380889893,1.915574550628662,1.7872724533081057,
507,2.204296350479126,2.0143468379974365,1.6465239524841309,1.742702841758728,1.5799405574798584,1.6821613311767578,
508,2.3571524620056152,1.9670991897583008,1.7054877281188965,1.700967788696289,1.689086675643921,1.7687623500823977,
509,2.5671660900115967,2.017401933670044,1.7161558866500854,1.9253201484680176,1.8357837200164795,1.643653154373169,
510,2.408215045928955,1.9589301347732544,1.8219075202941897,1.7931749820709229,1.6948225498199463,1.8273056745529177,
511,2.3665237426757812,2.0958914756774902,1.896207332611084,1.785686731338501,1.7674810886383057,1.7451006174087524,
512,2.444815158843994,2.1281557083129883,1.7838765382766724,1.814495086669922,1.7775213718414309,1.762762427330017,
515,2.3155272006988525,2.013821840286255,1.717745661735535,1.731820821762085,1.8084535598754885,1.6067044734954834,
516,2.3962419033050537,1.9266281127929688,1.7989256381988523,1.653691291809082,1.7180949449539185,1.5997767448425293,
517,2.2967753410339355,2.0057132244110107,1.843739867210388,1.8343865871429443,1.8344531059265137,1.6654131412506104,
518,2.411390781402588,1.9786829948425293,1.766129493713379,1.6714015007019043,1.6865715980529783,1.861036777496338,
519,2.6563732624053955,2.00447416305542,1.8909175395965576,1.9791834354400637,1.9130122661590576,1.882460117340088,
520,2.3891263008117676,2.057748317718506,1.7755826711654663,1.869644045829773,1.8494826555252075,1.7726080417633057,
523,2.1899166107177734,1.9398460388183592,1.6313910484313965,1.6004282236099243,1.637998342514038,1.5443878173828125,
524,2.504490852355957,1.8949291706085205,1.6451579332351685,1.6521821022033691,1.650113582611084,1.8021360635757449,
525,2.3246946334838867,2.008697986602783,1.6728315353393557,1.7186403274536133,1.891751766204834,1.8431543111801147,
526,2.4306745529174805,2.069075345993042,1.7675799131393433,1.7786608934402466,1.8095885515213013,1.7812329530715942,
527,2.333160400390625,2.1387109756469727,1.840421199798584,1.793647289276123,1.7124748229980469,1.6314222812652588,
528,2.302053213119507,2.192633628845215,1.8939933776855469,1.7102954387664795,1.8832637071609497,1.7215304374694824,
531,2.213794231414795,1.8655250072479248,1.5586763620376587,1.6555670499801636,1.594506025314331,1.551852464675903,
532,2.3592867851257324,2.0107715129852295,1.684483528137207,1.719527244567871,1.6469634771347046,1.5483412742614746,
533,2.230988025665283,1.926677107810974,1.725238800048828,1.6120543479919434,1.7252042293548584,1.700446605682373,
534,2.269880771636963,2.0314016342163086,1.7942101955413818,1.6868224143981934,1.644571304321289,1.7058236598968506,
535,2.379399538040161,1.9363001585006712,1.7074542045593262,1.7975599765777588,1.708690881729126,1.7370750904083252,
536,2.447516441345215,2.073025941848755,1.7374544143676758,1.7058727741241455,1.6861040592193604,1.812163472175598,
539,2.2958035469055176,1.890873670578003,1.74745774269104,1.7237679958343506,1.589355707168579,1.5616790056228638,
540,2.3595895767211914,1.8977806568145752,1.6442950963974,1.530989170074463,1.7466821670532229,1.6932566165924072,
541,2.361531019210815,1.9169297218322752,1.7015280723571775,1.6698803901672363,1.7041959762573242,1.626103401184082,
542,2.234290599822998,1.9495755434036257,1.6656641960144043,1.68969988822937,1.6234712600708008,1.589171051979065,
543,2.4335362911224365,1.9587936401367188,1.6933525800704956,1.7624269723892212,1.650632381439209,1.7084825038909912,
544,2.236189126968384,1.985103130340576,1.7062745094299316,1.6864230632781982,1.828416109085083,1.6653218269348145,
545,2.3905844688415527,1.9905858039855957,1.6491127014160156,1.715151309967041,1.795786738395691,1.7378361225128174,
548,2.3533198833465576,1.889776349067688,1.6093316078186035,1.5870143175125122,1.7161011695861816,1.5539119243621826,
549,2.2479825019836426,1.804881572723389,1.6335132122039795,1.730848789215088,1.6552698612213137,1.6595252752304075,
550,2.3844590187072754,1.9522590637207031,1.6624033451080322,1.6385157108306885,1.6383159160614014,1.761575698852539,
551,2.286062717437744,1.9563122987747192,1.661800503730774,1.7793550491333008,1.7177821397781372,1.6486562490463257,
552,2.2860021591186523,1.9290502071380615,1.623931646347046,1.6592351198196411,1.67082679271698,1.6864311695098877,
553,2.2405319213867188,1.9324334859848025,1.7624380588531494,1.7275590896606443,1.7021039724349976,1.6314682960510254,
556,2.1678781509399414,1.860534191131592,1.5594518184661863,1.628387451171875,1.545860767364502,1.5613824129104614,
557,2.387104034423828,1.8055230379104616,1.5614311695098877,1.7322306632995603,1.5114870071411133,1.547832489013672,
558,2.2868447303771973,1.8559784889221191,1.6634571552276611,1.6207512617111206,1.6854820251464844,1.6162691116333008,
559,2.2960665225982666,2.0518546104431152,1.7807464599609375,1.7155824899673462,1.679978847503662,1.7825920581817627,
560,2.4033572673797607,2.058806896209717,1.732518434524536,1.595285177230835,1.6060171127319336,1.7026984691619873,
561,2.2707090377807617,1.9143431186676023,1.6700679063796997,1.773200750350952,1.6605639457702637,1.7129631042480469,
564,2.2206735610961914,1.8726158142089844,1.5592374801635742,1.4455283880233765,1.6163654327392578,1.5977556705474854,
565,2.274221420288086,1.9332969188690183,1.5656988620758057,1.647721290588379,1.6333038806915283,1.5664241313934326,
566,2.366299629211426,1.913084387779236,1.6756733655929563,1.7184876203536987,1.6283016204833984,1.743619680404663,
567,2.2543296813964844,1.8672630786895752,1.7881202697753906,1.6444132328033447,1.6006983518600464,1.612049221992493,
568,2.315199136734009,1.8629610538482664,1.773464560508728,1.715390920639038,1.5355305671691897,1.5981271266937256,
569,2.324244976043701,1.937626838684082,1.7166122198104858,1.6742717027664185,1.657618761062622,1.636794090270996,
572,2.259366035461426,1.7260754108428955,1.4853689670562744,1.410470962524414,1.5156729221343994,1.5089788436889648,
573,2.1548423767089844,1.8206868171691897,1.5168187618255615,1.588287353515625,1.5213552713394165,1.6110076904296875,
574,2.243490934371948,1.851309061050415,1.5706040859222412,1.6993577480316162,1.6808278560638428,1.6167798042297363,
575,2.262874126434326,1.83284854888916,1.5945042371749878,1.5839498043060305,1.621835708618164,1.5789867639541626,
576,2.2935705184936523,1.998271942138672,1.6873713731765747,1.714092254638672,1.6898720264434814,1.6133314371109009,
577,2.207930088043213,2.0571165084838867,1.760881781578064,1.6936414241790771,1.694319486618042,1.6266634464263916,
580,2.114537477493286,1.871950387954712,1.5277023315429688,1.692188024520874,1.6265240907669067,1.4621915817260742,
581,2.200042963027954,1.8078958988189695,1.5053787231445312,1.5839989185333252,1.5777817964553833,1.4983415603637695,
582,2.308692455291748,1.8864960670471191,1.4840446710586548,1.6647648811340332,1.5194456577301023,1.5135157108306885,
583,2.1974949836730957,1.974559545516968,1.6475248336791992,1.5998810529708862,1.546555995941162,1.5667390823364258,
584,2.2965216636657715,1.9477744102478027,1.517209529876709,1.7280421257019043,1.586660623550415,1.5959161520004272,
585,2.3832478523254395,1.8880939483642576,1.7186272144317627,1.58602774143219,1.668698787689209,1.6775004863739014,
588,2.1890175342559814,1.8294408321380615,1.4239404201507568,1.451090931892395,1.5133079290390017,1.479593276977539,
589,2.3115110397338867,1.7393192052841189,1.509386420249939,1.5528525114059448,1.5679049491882324,1.6567790508270264,
590,2.247523784637451,1.798534631729126,1.581911563873291,1.476689100265503,1.5238707065582275,1.6387722492218018,
591,2.2732648849487305,1.8516417741775513,1.5502499341964722,1.573577642440796,1.5036532878875732,1.5970752239227295,
592,2.223233461380005,1.8567109107971191,1.5223979949951172,1.6252214908599854,1.6508338451385498,1.5790748596191406,
593,2.2931199073791504,2.0142130851745605,1.6489923000335691,1.7119140625,1.6455854177474976,1.6357825994491575,
594,2.2940711975097656,1.8237380981445312,1.7908326387405396,1.5804753303527832,1.6312800645828247,1.5803568363189695,
597,2.1909372806549072,1.8585606813430784,1.4756677150726318,1.461221694946289,1.3699291944503784,1.4017791748046875,
598,2.1459081172943115,1.7879384756088257,1.4849543571472168,1.5840895175933838,1.4734491109848022,1.5631513595581057,
599,2.2860851287841797,1.8768417835235596,1.518169403076172,1.5569422245025637,1.564754605293274,1.5636160373687744,
600,2.137928009033203,1.7557817697525024,1.5440545082092283,1.6222715377807615,1.6744961738586426,1.4603922367095947,
601,2.2383737564086914,1.796514630317688,1.6405364274978638,1.6790543794631958,1.6807396411895752,1.5804569721221924,
602,2.2635045051574707,1.9418116807937624,1.6994097232818604,1.6320161819458008,1.5781261920928955,1.6165850162506104,
605,2.3459625244140625,1.767227292060852,1.5618995428085327,1.5202913284301758,1.5181896686553955,1.4801809787750244,
606,2.1864490509033203,1.7132046222686768,1.542009949684143,1.435600519180298,1.5051367282867432,1.4342641830444336,
607,2.179257392883301,1.8908381462097168,1.5943503379821775,1.4511525630950928,1.6093158721923828,1.6408098936080933,
608,2.2049055099487305,1.8781983852386477,1.6171305179595947,1.5816922187805176,1.5802810192108154,1.533320426940918,
609,2.2417776584625244,1.9193917512893677,1.614180326461792,1.695221185684204,1.5424482822418213,1.6149886846542358,
610,2.1864943504333496,1.979963779449463,1.560816764831543,1.5638861656188965,1.7248865365982056,1.52201247215271,
